"filename", "language", "TypeScript", "JSON", "HTML", "PostCSS", "SCSS", "JSON with Comments", "JavaScript", "Markdown", "comment", "blank", "total"
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/profile-search-button/profile-search-button.component.html", "HTML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/profile-search-button/profile-search-button.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/profile-search-button/profile-search-button.component.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar-component/taskbar.component.html", "HTML", 0, 0, 12, 0, 0, 0, 0, 0, 3, 1, 16
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar-component/taskbar.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar-component/taskbar.component.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar.module.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form.module.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form/signup-form.component.html", "HTML", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 56
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form/signup-form.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form/signup-form.component.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup.module.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup/signup.component.html", "HTML", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup/signup.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup/signup.component.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/chat.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/chat.service.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 12, 60
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/comment.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/comment.service.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/config/services-paths.config.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/connection.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/connection.service.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/flags.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/flags.service.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/language.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/language.service.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 13, 84
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/login.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/login.service.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/post.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/post.service.ts", "TypeScript", 98, 0, 0, 0, 0, 0, 0, 0, 0, 14, 112
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/services.module.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/user.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/user.service.ts", "TypeScript", 144, 0, 0, 0, 0, 0, 0, 0, 0, 22, 166
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/sockets/chat.socket.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/sockets/socket-config/socket.config.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.actions.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 4, 11, 58
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.effects.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.reducer.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 11, 73
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.selector.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 4, 7, 25
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.state.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.types.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/comment/comment.actions.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 4, 10, 53
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/comment/comment.effects.ts", "TypeScript", 63, 0, 0, 0, 0, 0, 0, 0, 0, 5, 68
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/comment/comment.reducer.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/comment/comment.selector.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 4, 7, 25
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/comment/comment.state.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/comment/comment.types.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/config/ng.redux-devtools.config.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/config/store.effect.names.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 2, 33
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/config/store.names.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 1, 2, 38
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/dark-mode/dark-mode.actions.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/dark-mode/dark-mode.effects.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 1, 4, 31
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/dark-mode/dark-mode.module.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/dark-mode/dark-mode.reducer.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/dark-mode/dark-mode.selector.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/dark-mode/dark-mode.state.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 1, 6, 41
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/dark-mode/dark-mode.types.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/filtered-users/filtered-users.actions.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 2, 10, 50
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/filtered-users/filtered-users.effects.ts", "TypeScript", 90, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/filtered-users/filtered-users.reducer.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/filtered-users/filtered-users.selector.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 4, 10, 56
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/filtered-users/filtered-users.state.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/filtered-users/filtered-users.types.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/flags/flags.actions.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/flags/flags.effects.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/flags/flags.reducer.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/flags/flags.selector.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 4, 7, 25
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/flags/flags.state.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/flags/flags.types.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/login/login.actions.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/login/login.effects.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 4, 49
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/login/login.reducer.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/login/login.selector.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/login/login.state.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/login/login.types.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/signup/signup.actions.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/signup/signup.effects.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/signup/signup.reducer.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/signup/signup.selector.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/signup/signup.state.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/signup/signup.types.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/all-languages/all-languages.actions.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 1, 4, 20
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/all-languages/all-languages.effects.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 3, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/all-languages/all-languages.reducer.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/all-languages/all-languages.selector.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 4, 7, 34
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/all-languages/all-languages.state.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/all-languages/all-languages.types.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/blocked-users/blocked-users.actions.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 3, 8, 41
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/blocked-users/blocked-users.effects.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 5, 62
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/blocked-users/blocked-users.reducer.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/blocked-users/blocked-users.selector.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 4, 7, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/blocked-users/blocked-users.state.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 1, 6, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/blocked-users/blocked-users.types.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/connections/connections.actions.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 3, 9, 50
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/connections/connections.effects.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 0, 0, 6, 92
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/connections/connections.reducer.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/connections/connections.selector.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 4, 7, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/connections/connections.state.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/connections/connections.types.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-learning/languages-learning.actions.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 3, 10, 47
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-learning/languages-learning.effects.ts", "TypeScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 6, 101
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-learning/languages-learning.reducer.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-learning/languages-learning.selector.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 4, 7, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-learning/languages-learning.state.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-learning/languages-learning.types.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-native/languages-native.actions.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 3, 9, 46
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-native/languages-native.effects.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 6, 100
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-native/languages-native.reducer.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 2, 29
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-native/languages-native.selector.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 4, 7, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-native/languages-native.state.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/languages-native/languages-native.types.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/post/user-post.actions.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 6, 17, 94
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/post/user-post.effects.ts", "TypeScript", 149, 0, 0, 0, 0, 0, 0, 0, 0, 10, 159
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/post/user-post.reducer.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 4, 66
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/post/user-post.selector.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 4, 7, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/post/user-post.state.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/post/user-post.types.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/user-data/user-data.actions.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/user-data/user-data.effects.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 5, 56
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/user-data/user-data.reducer.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 3, 28
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/user-data/user-data.selector.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/user-data/user-data.state.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/user/user-data/user-data.types.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/tailwind.config.js", "JavaScript", 0, 0, 0, 0, 0, 0, 21, 0, 1, 2, 24
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/tsconfig.app.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 1, 1, 15
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 32, 0, 0, 1, 1, 34
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/tsconfig.spec.json", "JSON", 0, 13, 0, 0, 0, 0, 0, 0, 1, 1, 15
"Total", "-", 7613, 15845, 1106, 0, 29, 32, 21, 14, 245, 1487, 26392